ENTITY_STABLE_ID	NAME	DESCRIPTION	URL	TCGA-W5-AA2Z-01	TCGA-ZU-A8S4-01	TCGA-3X-AAV9-01	TCGA-ZH-A8Y2-01	TCGA-W5-AA31-01	TCGA-W5-AA2Q-01	TCGA-W5-AA34-01	TCGA-3X-AAVE-01	TCGA-W5-AA2U-01	TCGA-4G-AAZT-01	TCGA-W5-AA2T-01	TCGA-W5-AA2R-01	TCGA-W5-AA36-01	TCGA-3X-AAVA-01	TCGA-W5-AA39-01	TCGA-4G-AAZO-01	TCGA-YR-A95A-01	TCGA-W5-AA33-01	TCGA-W5-AA2X-01	TCGA-W5-AA2O-01	TCGA-3X-AAVC-01	TCGA-W5-AA2I-01	TCGA-ZH-A8Y4-01	TCGA-3X-AAVB-01	TCGA-W5-AA38-01	TCGA-W6-AA0S-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA30-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y5-01	TCGA-W5-AA2W-01	TCGA-WD-A7RX-01	TCGA-ZH-A8Y8-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y6-01
Chloroflexus	Chloroflexus	k__Bacteria.p__Chloroflexi.c__Chloroflexia.o__Chloroflexales.f__Chloroflexaceae.g__Chloroflexus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.2955384347	0.952518876	2.1885338998	1.626030458	1.2044474956	0.7658785071	0.9677390697	0.7276608037	1.3844142612	0.5637008189	0.7187769519	2.5251497094	1.826599473	2.8579441891	1.4054005151	1.9715755178	2.0187484556	1.808912126	1.0397036737	1.8782610601	-1.163472058	0.5851968989	1.319072127	-1.171103683	1.0326325962	0.9282795706	0.9174281672	-0.001559715	1.3536844455	3.0045552916	2.092999377	2.2794451872	0.1736404674	0.4953040054	-0.769891892	2.1928258826
Persephonella	Persephonella	k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Hydrogenothermaceae.g__Persephonella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	-0.156865216	0.144893898	-0.6608429	0.1710117995	-0.610526234	-0.686525143	-0.484664581	-0.006238779	-0.430559468	-0.564050621	-0.733626698	-0.643460975	-0.277880874	-0.197883488	0.4384236919	0.1068584836	-0.687450825	-0.295568221	-0.775270056	-0.226219287	-0.31240914	-0.867206751	-0.135946532	-0.320040765	-0.419771054	0.3573111633	-0.049548656	-0.968536538	-0.461289284	-0.471617204	-0.499522805	-0.272494137	0.0035087284	-0.222749059	0.0970175445	-0.110189682
Candidatus_Stoquefichus	Candidatus_Stoquefichus	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	11.3604055	8.7514089287	10.039563337	10.929798327	10.969480236	11.011317818	9.2411927563	10.625454709	10.349745653	9.7743100023	10.846379772	10.808221399	8.554891667	9.324185508	9.9232729294	10.070823592	9.5685419406	10.684045708	10.535549782	10.657179327	9.0491951846	9.5505282902	9.5500836531	10.311652722	9.9979639875	9.6744195835	11.020263082	9.7007372707	10.207984524	9.2573091498	9.754791139	10.962376848	9.9322902019	10.277725473	10.210468953	9.7622536264
Robinsoniella	Robinsoniella	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.2659619385	0.5122252442	-0.147484545	0.6356758675	-0.18769908	-0.263697989	-0.061837427	0.5071195764	-0.007732314	1.0356018986	-0.310799544	-0.220633821	0.1449462802	0.3154748669	0.861250846	-0.615417092	-0.022365835	0.1272589332	-0.352442902	0.1966078673	0.2009492157	-0.444379597	0.3287175365	0.1933175901	0.0030561	0.5789438837	0.3732784982	-0.545709384	-0.03846213	-0.103855058	-0.034858737	0.1503330174	0.3631832049	0.2419150091	0.5616816125	0.3544743856
Deferrisoma	Deferrisoma	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.g__Deferrisoma	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.1645405638	2.3133736528	1.5518875091	2.2597259336	1.7108795453	1.6348806362	1.8367411988	2.2064916304	1.8908463109	1.7428119176	1.587779081	1.6779448045	2.0435249055	2.0148469209	2.7598294713	2.4137210223	1.3096104274	2.0258375585	1.5461357234	2.0951864926	1.9003212697	1.454199028	1.9527676025	1.8926896442	1.9016347253	2.454924889	2.2718571235	1.3528692415	1.8601164952	1.7971119224	1.5891913289	2.0489116427	3.7565898225	1.8659650751	2.1857316785	1.9785244516
Sandaracinus	Sandaracinus	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__Sandaracinaceae.g__Sandaracinus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.4688125771	2.5402607662	1.6024588308	2.3809829906	2.0151515585	1.9391526494	2.141013212	2.2570629521	2.1951183242	2.1574972893	1.8920510942	1.9822168177	2.3477969187	3.6503807433	3.0641014845	2.828406394	1.2962348203	2.3301095717	1.8504077367	2.3994585058	3.5358550921	4.5658259633	2.0740246596	1.9432609658	2.2059067386	2.1381342903	2.5761291367	1.6571412548	2.1643885085	1.8165652376	4.0323764808	2.3531836559	1.9220467899	1.9872221322	2.3069887356	2.0997815086
Aureimonas	Aureimonas	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Aurantimonadaceae.g__Aureimonas	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	5.7331583243	4.0848695923	5.7143287396	4.1390679255	4.7940704786	5.2034983967	4.1829665379	4.9904212377	5.8220341508	4.4505092393	2.3490419194	6.5266704842	5.612142666	5.2842033553	6.3284472318	5.4839884234	3.947804241	5.1090284918	5.4773235633	2.856449331	3.9472852828	6.3029247077	5.0545020158	3.9396536572	4.9848256587	4.8708503722	3.0331199619	2.11413208	5.7913043351	5.1762839868	5.0534958215	5.132102576	3.826839295	5.3302695678	4.0650736705	5.0802588649
Catonella	Catonella	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Catonella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.9207180618	3.0908101552	2.3469696064	3.0823463144	2.1451289484	2.0691300393	3.8559531026	3.0015737277	2.325095714	2.4563659813	2.0220284841	2.1121942076	2.4777743086	2.8099290182	3.1940788744	3.127275086	1.5427148017	2.4600869616	1.9803851265	2.5294358957	2.695403367	1.8884484311	2.7753879834	2.6877717414	2.3358841284	3.0112064022	2.7061065266	1.7871186446	2.2943658983	2.5321954807	2.4118117097	2.4831610458	2.4815270042	2.688585456	3.0083520593	2.8011448324
Lactobacillus	Lactobacillus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	11.98861349	11.639660695	13.352949632	11.865780372	10.359425825	10.441944981	10.442778656	11.171007612	10.59734964	12.773696143	10.60217709	23.054794133	10.047367733	13.222914488	10.52091208	11.328163863	12.694255735	10.210479221	10.588934159	12.331976923	11.196158217	12.839402864	11.754950654	11.145079543	10.374855823	16.373972774	10.473392363	10.262189454	14.100692052	12.498487416	11.990119939	22.309879881	13.192579888	13.151219365	12.715105151	13.365670003
Desulfurispirillum	Desulfurispirillum	k__Bacteria.p__Chrysiogenetes.c__Chrysiogenetes.o__Chrysiogenales.f__Chrysiogenaceae.g__Desulfurispirillum	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.678374806	2.9684667554	3.7570109328	2.9761842159	2.2247137874	2.1487148783	2.3505754409	2.8266525533	2.4046805531	2.2431317989	2.1016133231	2.1917790467	2.5573591476	2.6350078438	3.2736637135	2.9140409036	1.8985222346	2.5396718007	2.0599699656	2.6090207347	2.5204821926	1.9680332702	2.6692258849	2.5128505671	2.4154689675	2.861803367	2.7856913656	1.8667034837	2.3739507374	2.380359966	2.3056496112	2.5627458849	2.7022168707	2.5824233575	2.9021899608	2.6949827339
Streptomonospora	Streptomonospora	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Nocardiopsaceae.g__Streptomonospora	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.3309243195	1.0423270065	0.3243347584	1.0609212273	0.2923008002	0.2163018911	0.4181624537	0.9789388797	0.4722675659	0.3873147656	0.1692003359	0.2593660594	0.6249461604	0.7872941702	1.3412507262	1.0582238703	0.7974267853	0.6072588134	0.1275569784	0.6766077475	0.6727685189	0.0356202829	0.7539628963	0.6651368934	0.4830559802	0.8347780428	0.8532783784	-0.065709504	0.4415377502	0.5603616646	0.3903866226	0.6303328976	0.8329355743	0.6671603689	0.9869269723	0.7797197454
Pseudobacteroides	Pseudobacteroides	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudobacteroides	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.0118886563	0.3796703886	-0.356877485	0.4331663019	-0.441772362	1.0671912294	-0.315910709	0.297726636	-0.261805597	-0.268768147	-0.564872827	-0.474707103	-0.109127002	0.1060819265	0.6071775638	0.4021409574	-0.054496539	-0.126814349	-0.606516184	-0.057465415	-0.008443725	-0.698452879	0.1262079708	-0.01607535	-0.251017182	0.3971771124	1.7041677167	-0.799782666	-0.292535412	-0.177488893	-0.237368303	-0.103740265	0.2269962484	0.0394054434	0.3591720468	0.1519648199
Kinetoplastibacterium	Kinetoplastibacterium	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.g__Kinetoplastibacterium	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.1837305241	2.4889075786	1.6530641164	3.8811338081	1.7300695055	1.6540705964	1.855931159	2.3076682377	1.9100362712	1.7852586356	1.6069690412	1.6971347648	2.0627148657	2.1160235282	2.7790194316	2.4561677403	1.6215297827	2.0450275188	1.5653256837	2.1143764528	2.001497877	1.4733889883	1.9892129764	1.9938662515	1.9208246856	2.3459110897	2.2910470837	1.3720592018	1.8793064555	1.7166826335	1.6256367027	2.068101603	2.2326762567	1.902410449	2.2221770524	2.0149698254
Thiorhodospira	Thiorhodospira	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Thiorhodospira	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.0282592861	3.7308143744	3.3745242363	4.0205808398	3.5745982676	3.4985993585	3.7004599211	4.0291283576	3.7545650333	3.5251460922	3.4514978033	3.5416635268	3.9072436278	3.8374836481	4.6235481936	4.1960551969	3.0847267706	3.8895562808	3.4098544458	3.9589052149	3.7229579969	3.3179177503	3.7136225088	3.7153263714	3.7653534477	3.7323041029	4.1355758458	3.2165879639	3.7238352176	3.3486831912	3.3500462351	3.912630365	3.7229394407	3.6268199814	3.9465865848	3.7393793579
Pontibacter	Pontibacter	k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Hymenobacteraceae.g__Pontibacter	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.2959044364	5.8704737106	2.3049810164	3.2700258448	2.8422434179	4.3512070095	2.9681050714	4.5445476384	3.0222101836	3.4103179581	2.7191429536	2.8093086771	4.7598512788	2.7679404282	3.8911933439	4.0812270628	2.6229197993	3.1572014311	2.6774995961	3.2265503652	2.6534147769	4.1705254014	2.9630675138	2.6457831514	3.032998598	2.6692244418	3.4032209961	2.4842331142	8.9687602914	2.5638786078	2.5994912401	4.765238016	4.75089931	2.8762649864	3.1960315898	2.9888243628
Thiocapsa	Thiocapsa	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thiocapsa	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.8490592577	2.3000931136	1.5262037531	2.2254290315	1.3953982392	1.3193993301	1.5212598927	2.1808078744	1.5753650048	1.6542969366	1.2722977749	1.3624634984	1.7280435994	1.9891631649	2.4443481652	2.3252060414	-0.187771854	1.7103562524	1.2306544173	1.7797051865	1.8746375137	3.4606458168	1.9184707005	1.8670058881	1.5861534192	2.0988443992	1.9563758174	1.0373879354	1.5446351892	1.5849163308	1.5548944268	1.7334303366	1.996154471	3.4166306738	2.1514347765	1.9442275496
Agromyces	Agromyces	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Agromyces	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	6.1423190518	6.0436290248	6.7637580243	7.5750809063	5.6886580333	5.8191100016	5.5735115872	6.5252773495	5.8686247989	5.0473762093	5.3245494694	8.3982270702	7.2750599857	7.7742052314	6.4965998598	7.3032478147	8.0256678377	5.4731013298	1.8234744933	5.8319568811	6.5816770682	6.4864253	5.9880146561	5.726048536	5.3488984966	6.4578604379	6.2496356114	5.3306477295	5.3073802665	8.5610493585	6.276515079	7.9409602566	6.4906827245	7.0007478023	3.41362381	7.7299785392
Prauserella	Prauserella	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Prauserella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.8382564314	-0.761781989	3.6437068811	0.6298617631	2.3845954129	2.8391112205	2.147886987	3.5613454083	0.9795996778	0.1764654221	0.6765324478	4.4671378895	2.7172407731	3.3697006988	1.8485828382	4.3068061454	4.3435929245	2.6995534261	2.5093582082	3.2994170769	1.6702125468	2.8648804898	1.9078659328	2.3995465154	2.2127805135	3.6094400441	2.0975760845	-1.143339892	-0.636092639	3.3437766908	2.2812552533	3.253142227	2.1663571902	2.5580289996	3.3632224301	1.9336227819
Sediminibacterium	Sediminibacterium	k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Chitinophagaceae.g__Sediminibacterium	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.9518484976	-0.99390035	4.1323503431	2.1787700294	0.2872906966	0.1002604751	1.5409078973	-1.035775684	-0.828198421	2.5612254596	0.3634990405	-0.800091828	-0.675519827	3.3695147494	0.8292806339	-0.824133655	2.890285024	0.9766442246	0.7252113772	2.6309556594	0.9799820506	4.2558622548	2.052383944	0.2353848309	0.1154757973	5.625795074	0.1808436139	1.7743057329	2.7369225799	1.9221827867	1.0607764477	-0.42912499	3.3358027766	4.9334010109	3.3271681957	3.823567966
Methylopila	Methylopila	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylocystaceae.g__Methylopila	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.4823004721	2.3481545076	2.8531353748	1.0352723368	0.7067113587	0.6307124496	0.8325730122	2.7707739019	2.4716406251	2.2793352152	0.5836108944	0.6737766179	1.0393567189	2.5791291924	1.7556612847	1.3652818192	0.7753846065	1.0216693719	2.8638956317	3.4129464009	0.8796410405	0.4500308414	2.3132765065	0.8720094149	0.8974665387	2.8964947344	2.8526514376	2.6706291498	0.8559483087	2.9478096887	1.9497002328	1.0447434561	2.3542476482	2.9634395733	3.2832061766	0.7540708548
Kiloniella	Kiloniella	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Kiloniella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	8.1321641292	7.9961727196	7.6521476986	7.968502341	7.6785031107	9.1874667023	7.8043647642	8.3067518199	7.8584698763	7.9090689916	7.5554026464	7.6455683699	8.0111484709	8.1151071104	8.7274530367	8.5799780963	8.3865210897	7.9934611239	7.5137592888	8.062810058	8.0005814592	7.4218225934	7.6615440099	7.9929498336	7.8692582907	8.3491129113	8.2394806889	7.3204928069	9.4127025614	7.5240702847	7.2979677363	8.0165352081	8.1540831161	9.1597039833	7.8945080859	9.2722633597
Acidithrix	Acidithrix	k__Bacteria.p__Actinobacteria.c__Acidimicrobiia.o__Acidimicrobiales.f__Acidimicrobiaceae.g__Acidithrix	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.0803552976	4.6801841167	5.4705302436	4.1142591426	3.6266942791	5.1356578707	10.056336681	4.5401718642	9.6893040941	5.3169283909	3.5035938148	5.178722039	6.7666945614	5.9334896554	4.6756442051	5.9878374957	3.86804299	5.526614793	3.4619504572	9.941738564	4.2340015035	5.6919418567	3.8073008116	11.096734598	9.8398172722	5.5311825361	4.1876718573	3.2686839753	3.7759312291	4.5067765597	3.4437245379	3.9647263765	4.3004826023	5.305460785	4.0402648876	3.8330576607
Alysiella	Alysiella	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Alysiella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.7252277399	3.7613922155	5.0887791796	2.7897921078	1.9496386265	1.8736397174	2.0755002799	2.5734582995	3.7145678928	1.9727651342	1.8265381622	5.3761355043	3.8672464874	8.1631733035	2.9985885525	4.9656023338	3.4986137664	5.4345216411	1.7848948046	3.9189080745	2.2672879388	4.5003130313	4.0677962774	2.2596563132	3.7253563072	4.3335476373	2.5106162046	3.1765908234	3.6838380771	5.0101672202	2.119257503	4.6095988188	3.8709613451	3.9809937501	4.3007603534	4.0935531265
Methanomassiliicoccus	Methanomassiliicoccus	k__Archaea.p__Euryarchaeota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Methanomassiliicoccaceae.g__Methanomassiliicoccus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.6048708414	6.1139559452	5.9932911822	4.3410077986	6.4731379177	4.0752109138	4.2770714763	5.9109297093	4.3311765885	5.6556492266	4.0281093586	4.1182750821	6.0688176838	4.1343224991	8.0075146709	4.7415958306	6.8189069885	6.0511303368	3.986466001	4.5355167702	4.0197968479	3.8945293056	4.0340494676	4.0121652223	5.9269275036	4.3557901857	6.2971499018	6.115127614	4.3004467728	4.0347643337	5.2554356946	4.4892419203	5.9122062731	3.9472469402	4.2670135436	4.0598063166
Salinispira	Salinispira	k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Salinispira	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.3034854766	2.5985832267	5.0461718104	2.5983340024	1.849824458	1.7738255489	1.9756861115	2.5308509303	2.0297912237	1.8826917019	1.7267239937	1.8168897172	2.1824698182	2.3392062208	2.898774384	2.5536008066	2.0145274532	2.1647824712	1.6850806362	2.2341314053	2.2246805695	1.5931439408	2.2913756714	2.217048944	2.0405796381	2.5936490095	2.4108020362	1.4918141543	1.999061408	2.1409965634	1.9277993977	2.1878565554	2.4399770685	2.204573144	2.5243397474	2.3171325204
Coprothermobacter	Coprothermobacter	k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermodesulfobiaceae.g__Coprothermobacter	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.4312448976	2.5768771411	3.6199109499	2.7777194904	1.9775838791	1.90158497	2.1034455326	2.6895525705	2.1575506447	2.0673727632	1.8544834148	1.9446491383	2.3102292393	2.497907861	3.0265338051	2.7382818679	2.0784510941	2.2925418923	1.8128400572	2.3618908264	2.3833822098	3.3058658626	2.4707611593	2.3757505842	2.1683390591	2.6322207054	2.5385614573	1.6195735753	2.1268208291	2.16630215	2.1071848857	2.3156159765	2.5367469189	2.3839586319	2.7037252353	2.4965180084
Cryptobacterium	Cryptobacterium	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Cryptobacterium	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.7571258371	2.0281430068	1.1364090197	1.9865820378	2.8884273193	1.2274659094	3.0142889727	1.791013141	1.4834315842	1.5700564735	1.1803643542	1.2705300777	1.6361101787	3.1843309322	2.3524147446	2.2409655782	4.6687047411	3.2033853325	1.1387209967	1.6877717658	3.069805281	1.0467843013	1.6796237067	1.4772111547	1.4942199986	4.4072964077	1.8644423967	0.9454545148	1.4527017685	1.5767550805	3.6379755279	1.641496916	1.9060374051	1.5928211793	1.9125877827	1.7053805558
Emticicia	Emticicia	k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Emticicia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.0417359895	1.6212850854	0.8093137111	1.451660913	1.0031124702	0.9271135611	1.1289741237	1.4639178324	1.1830792358	1.4186750886	0.8800120059	0.9701777294	1.3357578304	2.8572356236	2.0520623962	2.0895841933	2.1361380947	1.3180704834	3.1602967432	1.3874194175	1.1577474717	2.3313944537	1.144702582	1.1501158461	1.1938676502	1.475747051	1.5640900484	0.6451021664	1.1523494202	0.8393761111	0.7811263083	1.3411445676	1.3716040057	3.3798281495	3.6995947529	1.170459431
Pelagibaca	Pelagibaca	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pelagibaca	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	-0.239371166	-0.002682915	-0.778630038	0.0380421326	-0.693032185	-0.769031094	-0.567170531	-0.124025917	-0.513065419	-0.59438923	-0.816132649	-0.725966926	-0.360386825	-0.315670626	0.3559177412	0.076519875	-0.174427955	-0.378074172	-0.857776007	1.2762372632	-0.430196278	-0.949712702	-0.268916198	-0.437827903	-0.502277005	-0.450527896	-0.132054607	-1.051042489	-0.543795235	-0.505555619	1.6894356228	-0.355000087	-0.154690967	-0.355718726	1.5490103783	-0.243159349
Candidatus_Accumulibacter	Candidatus_Accumulibacter	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.g__Candidatus_Accumulibacter	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.4598716314	1.6399948729	1.2343584862	1.8103514964	1.0062106129	0.9302117038	1.1320722663	1.8889626075	1.1861773785	2.1232329158	0.8831101486	0.9732758721	1.3388559731	1.697317898	2.0551605389	1.2091795198	1.1086296535	2.9061311268	2.4264292917	2.9754800609	1.5827922468	2.3344925963	1.5033931654	1.5751606212	1.1969657929	1.2322342992	1.567188191	0.6482003091	2.7404100635	1.283242269	1.1398168917	1.3442427103	1.6394937288	1.416590638	1.7363572414	1.5291500145
Cardiobacterium	Cardiobacterium	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__Cardiobacterium	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.9329431506	0.9130398744	0.5484620808	1.0692635998	0.479282132	0.4032832229	3.4124987076	1.2030662021	0.6592488977	0.6441307104	0.3561816677	0.4463473912	0.8119274922	1.0114214926	1.5282320581	1.3150398152	-0.467657227	0.7942401452	0.3145383102	0.8635890793	0.8968958414	0.2226016148	0.7623052687	0.8892642158	0.6700373121	1.4626440049	1.0402597102	0.1212718283	0.628519082	0.6602318543	0.3987289951	0.8173142295	3.3465274081	0.6755027414	0.9952693447	0.7880621178
Desulfocapsa	Desulfocapsa	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfocapsa	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.8319039709	2.1368008944	1.3767427294	2.0981661652	1.3782429523	1.3022440433	1.5041046058	2.0313468507	1.558209718	1.4241299595	1.255142488	1.3453082116	1.7108883125	1.8397021412	2.4271928784	2.0950390642	0.4809494006	1.6932009656	1.2134991305	1.7625498997	1.7251764899	1.1215624351	1.7912078342	1.7175448644	1.5689981324	2.0858974639	1.9392205305	1.0202326486	1.5274799023	1.4574061957	1.4276315605	1.7162750498	1.8955023787	1.7044053068	2.0241719102	1.8169646833
