Hugo_Symbol	Entrez_Gene_Id	TCGA-3X-AAV9-01	TCGA-3X-AAVA-01	TCGA-3X-AAVB-01	TCGA-3X-AAVC-01	TCGA-3X-AAVE-01	TCGA-4G-AAZO-01	TCGA-4G-AAZT-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA2I-01	TCGA-W5-AA2O-01	TCGA-W5-AA2Q-01	TCGA-W5-AA2R-01	TCGA-W5-AA2T-01	TCGA-W5-AA2U-01	TCGA-W5-AA2W-01	TCGA-W5-AA2X-01	TCGA-W5-AA2Z-01	TCGA-W5-AA30-01	TCGA-W5-AA31-01	TCGA-W5-AA33-01	TCGA-W5-AA34-01	TCGA-W5-AA36-01	TCGA-W5-AA38-01	TCGA-W5-AA39-01	TCGA-W6-AA0S-01	TCGA-WD-A7RX-01	TCGA-YR-A95A-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y2-01	TCGA-ZH-A8Y4-01	TCGA-ZH-A8Y5-01	TCGA-ZH-A8Y6-01	TCGA-ZH-A8Y8-01	TCGA-ZU-A8S4-01
MEF2C	4208	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
MEF2C-AS1	101929423	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
MIR3660	100500825	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
CETN3	1070	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
LOC731157	731157	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
MBLAC2	153364	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
POLR3G	10622	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
LYSMD3	116068	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
GPR98	84059	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
LUCAT1	100505994	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
ARRDC3	57561	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
ARRDC3-AS1	100129716	0	0	-1	-1	-1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
NR2F1-AS1	441094	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
MIR548AO	100847068	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
NR2F1	7025	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
FAM172A	83989	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
MIR2277	100313887	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
POU5F2	134187	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
KIAA0825	285600	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
ANKRD32	84250	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
MCTP1	79772	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	-1	1	0	0	0	-1
FAM81B	153643	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TTC37	9652	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ARSK	153642	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
GPR150	285601	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
RFESD	317671	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SPATA9	83890	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
RHOBTB3	22836	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
GLRX	2745	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
C5orf27	202299	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ELL2	22936	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
MIR583	693168	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
PCSK1	5122	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
CAST	831	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	-1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ERAP1	51752	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ERAP2	64167	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LNPEP	4012	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LIX1	167410	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
RIOK2	55781	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC01340	102546227	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
RGMB-AS1	503569	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
RGMB	285704	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
CHD1	1105	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LOC100289230	100289230	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02113	102724855	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
GUSBP19	100133050	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
FAM174A	345757	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ST8SIA4	7903	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SLCO4C1	353189	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SLCO6A1	133482	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC00492	100861468	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC00491	285708	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
PAM	5066	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
GIN1	54826	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
PPIP5K2	23262	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
C5orf30	90355	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02115	102467212	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
NUDT12	83594	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
RAB9BP1	9366	0	0	1	-1	1	0	1	1	0	0	1	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC01950	102467213	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
EFNA5	1946	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
FBXL17	64839	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC01023	100652853	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
FER	2241	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
PJA2	9867	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
MAN2A1	4124	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC01848	100289673	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TMEM232	642987	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	-2	0	0	-1
SLC25A46	91137	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TSLP	85480	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
WDR36	134430	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
CAMK4	814	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
STARD4	134429	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
STARD4-AS1	100505678	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
NREP	9315	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
NREP-AS1	100873948	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
EPB41L4A-AS1	114915	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
EPB41L4A	64097	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SNORA13	654322	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LOC101927023	101927023	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
EPB41L4A-AS2	54508	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02200	102467214	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LOC102467216	102467216	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
APC	324	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SRP19	6728	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
REEP5	7905	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
DCP2	167227	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
MCC	4163	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TSSK1B	83942	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
YTHDC2	64848	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	0	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
KCNN2	3781	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TRIM36	55521	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
PGGT1B	5229	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
CCDC112	153733	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
FEM1C	56929	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TICAM2	353376	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TMED7-TICAM2	100302736	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TICAM2-AS1	101927100	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
TMED7	51014	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LOC102467217	102467217	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
CDO1	1036	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ATG12	9140	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
AP3S1	1176	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
AQPEP	206338	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ARL14EPL	644100	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
COMMD10	51397	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LOC101927190	101927190	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SEMA6A	57556	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SEMA6A-AS1	101927233	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02214	102467223	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC00992	728342	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02147	102467224	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02148	100505811	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02208	101927280	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02215	102467225	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
DTWD2	285605	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
MIR1244-1|chr5	100302285	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
MIR1244-2|chr5	100422885	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
DMXL1	1657	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	-1
TNFAIP8	25816	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	-1
HSD17B4	3295	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
FAM170A	340069	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
PRR16	51334	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LOC102467226	102467226	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
FTMT	94033	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SRFBP1	153443	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LOX	4015	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ZNF474	133923	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ZNF475	100505841	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SNCAIP	9627	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
MGC32805	153163	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02201	101927379	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SNX2	6643	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
SNX24	28966	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
PPIC	5480	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
PRDM6	93166	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
CEP120	153241	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
CSNK1G3	1456	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
ZNF608	57507	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
RP11-257I8.2	101927421	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02240	101927460	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	-1
LINC02039	102546228	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
LOC101927488	101927488	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
GRAMD3	65983	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
ALDH7A1	501	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
PHAX	51808	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
TEX43	389320	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
LMNB1	4001	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
MARCH3	115123	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
C5orf63	401207	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
MEGF10	84466	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
PRRC1	133619	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
CTXN3	613212	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
LINC01184	644873	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
SLC12A2	6558	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
FBN2	2201	0	0	1	-1	1	0	1	1	0	0	0	0	0	0	1	0	-1	1	-1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
